ghi_10min,air_temp,
484.9,18.36,1
463.6,18.38,1
515.8,18.42,1
497.7,19.16,1
492.7,19.6,1
491.9,20.08,1
485.6,19.8,1
463.9,19.86,1
457.8,19.94,1
448.3,20.02,1
427,19.4,1
421.6,19.9,1
404.4,19.7,1
381,19.8,1
360.8,20.24,1
344.5,20.38,1
316.6,20.06,1
287.8,19.82,1
265.4,19.88,1
232.1,19.52,1
210.9,19.4,1
191,19.08,1
162.9,18.7,1
139.5,18.6,1
126.3,18.44,1
87.5,17.98,1
48.36,17.54,1
37.97,17.08,1
19.95,16.58,1
4.66,16,1
17.27,11.18,1
1.75,11.3,1
4.89,11.4,1
10.07,11.4,1
18.05,11.42,1
31.35,11.6,1
38.22,11.7,1
41.5,11.8,1
46.48,11.7,1
61.58,11.64,1
53.99,11.7,1
42.86,11.9,1
57.4,12.2,1
64.12,12.3,1
41.28,12.4,1
34.9,12.5,1
47.9,12.6,1
26.54,12.5,1
26.9,12.1,1
24.68,12.1,1
53.42,11.9,1
52.11,11.2,1
61.3,11.1,1
45.36,11.1,1
66.34,10.8,1
60,10.6,1
67.33,10.66,1
40.8,10.7,1
36.14,10.8,1
62.84,10.64,1
34.01,10.6,1
76.47,10.62,1
25.22,10.7,1
75.09,10.7,1
99.5,10.84,1
105.5,11,1
68.45,11,1
81.3,11.18,1
98.6,11.48,1
159.5,11.7,1
291.6,12.22,1
439.4,12.94,1
454.9,13.86,1
459.9,14.1,1
444.4,14.3,1
356.1,14.1,1
328.6,14,1
303.7,14.2,1
276.1,13.8,1
253.2,13.7,1
226.5,13.4,1
198.7,13.3,1
172.2,13.3,1
167.1,13.4,1
128.1,13.08,1
78.15,12.8,1
43.45,12.5,1
24.58,12.36,1
5.79,12.1,1
5.27,11.82,1
2.48,4.9,1
9.54,5.14,1
17,5.4,1
36.6,5.4,1
44.86,5.5,1
59.86,5.6,1
83.2,5.8,1
94.5,6.14,1
104,6.3,1
109.7,6.4,1
117.3,6.5,1
121.5,6.7,1
139.9,6.86,1
108.2,6.9,1
384.8,7.44,1
431.3,8.72,1
457.3,9.22,1
505.5,10.12,1
290.5,9.18,1
269.4,9.2,1
280.6,9.8,1
478.9,9.62,1
328.7,10.02,1
538.5,10.1,1
492.7,9.92,1
293.1,10.6,1
354.8,10.5,1
230.5,10.38,1
269.4,10.5,1
210.7,10.6,1
202.4,10.28,1
207,10.2,1
249.7,10.5,1
210.6,10.24,1
312.9,10.42,1
481.3,11,1
565.3,11,1
572.9,11.4,1
148.5,11.8,1
114.7,10.2,1
515.4,10.14,1
157.5,10.5,1
431.4,10.5,1
501.2,10.96,1
199.9,10.42,1
209.2,10.42,1
304.9,9.82,1
248.5,10.2,1
249.2,9.96,1
222.8,10.12,1
189.9,9.7,1
159.9,9.9,1
150.4,9.76,1
121.8,9.5,1
52.33,9.24,1
32.9,9.02,1
20.64,8.8,1
5.67,8.5,1
5.53,8.24,1
3.7,-0.9,1
26.54,-0.5,1
55.61,-0.5,1
87.5,0.1,1
116.8,0.7,1
138.4,1.52,1
163.1,2.34,1
189,2.8,1
215.8,2.94,1
240.8,3.5,1
265.7,4.12,1
289.8,4.56,1
312.5,5.2,1
336.3,5.64,1
357.3,5.9,1
377,6.3,1
396.8,6.3,1
414.9,6.5,1
431.1,6.8,1
446.4,7.6,1
460.7,7.62,1
471.6,8.04,1
482.2,8.22,1
490.1,8,1
497.9,8.6,1
503.1,8.54,1
509,8.5,1
511.6,8.8,1
512.9,8.92,1
515.2,9.2,1
511.1,10.16,1
508.8,10.16,1
503.4,11.28,1
499.1,10.8,1
490.5,10.8,1
480.7,10.64,1
469.9,11.3,1
457.2,11.4,1
443.8,11.22,1
428.9,11.3,1
412.2,11.24,1
391.9,11.2,1
372.5,11.56,1
351.4,11.6,1
330.4,11.5,1
307.8,11.7,1
283.6,11.82,1
260.3,11.8,1
235.2,11.8,1
210.3,11.56,1
182.3,11.6,1
155.5,11.52,1
175.9,11.6,1
129.7,11.44,1
27.57,11.4,1
32.52,11.2,1
19.99,11.1,1
4.29,10.72,1
3.28,1.2,1
3.75,1.2,1
24.82,1.5,1
52.63,2.2,1
84.8,2.4,1
115.6,2.66,1
140.6,3.7,1
169.4,4.5,1
197.5,4.8,1
225.7,5.8,1
251.3,5.7,1
277.2,5.6,1
301.8,5.86,1
325.6,6.96,1
347.9,7.5,1
369.4,7.6,1
389.5,8.2,1
408.7,8.8,1
426.4,9.4,1
442.6,9.3,1
457.9,9.84,1
472.1,9.94,1
483.8,10.1,1
494.3,10.76,1
502.9,10.96,1
510.2,11.1,1
516.2,11.38,1
519.4,11.7,1
523.5,11.8,1
524,11.44,1
523.7,11.6,1
522.1,12.3,1
518.5,12.1,1
512.3,12.56,1
505.1,12.6,1
496,12.72,1
486.5,13.1,1
475.3,13.3,1
462.2,13.3,1
447.6,13.3,1
431.2,13.4,1
414.7,13.1,1
397.1,13.54,1
376.9,13.5,1
356.3,13.5,1
334.8,13.36,1
311.6,13.2,1
288.1,13.32,1
262.9,13.3,1
238.1,13.2,1
212.1,13.2,1
184.7,13.3,1
156.7,13.2,1
164.4,13,1
131.4,12.7,1
25.82,12.4,1
33.91,12.28,1
14.98,12,1
2.63,11.68,1
6.05,-1.36,1
7.77,-1.24,1
35.38,-0.8,1
64.11,-0.3,1
98.5,0.36,1
126.7,1,1
152.9,1.4,1
181.7,1.42,1
210,2.68,1
237.1,4.38,1
262,4,1
287.2,4.18,1
311.8,4.6,1
334.9,5.16,1
356.6,5.6,1
377.1,6,1
397.1,6.6,1
415.2,6.86,1
431.7,6.74,1
448.9,6.34,1
463.7,7,1
477.2,7.4,1
488.3,8.52,1
495.9,9.1,1
503.8,9.04,1
511.4,9.34,1
517.3,10.12,1
521.3,10.6,1
524.5,10.52,1
524.4,10.78,1
523.8,11,1
522.1,11,1
517.9,11.38,1
510.9,11.7,1
503.2,12,1
492.9,12.1,1
482.7,12.52,1
470.5,12.5,1
457.4,12.7,1
442.9,13.2,1
426,12.8,1
408,13.1,1
389.4,13.1,1
368.7,13.2,1
347.5,13.3,1
324.7,13.62,1
300.9,13.5,1
277.1,13.4,1
252,13.2,1
227,12.98,1
200.5,12.8,1
172.7,12.7,1
160.2,12.4,1
150.6,12.24,1
39.37,12,1
30.95,11.7,1
38.04,11.4,1
7.13,11.04,1
6.65,10.5,1
2.27,-2.28,1
12.42,-2.9,1
45.55,-1.46,1
76.21,0,1
109,0.02,1
135.1,0.84,1
162.6,0.98,1
191.5,2.14,1
219.4,3,1
246.3,3.74,1
271.9,4.84,1
295.9,6,1
319.2,7.64,1
342.1,8.5,1
363,8.6,1
383.7,8.5,1
403.5,8.98,1
420.2,8.94,1
437.2,9.02,1
453.5,9.46,1
467.1,10.1,1
478.9,10.1,1
488.9,10.32,1
498.2,10.64,1
504.9,11.26,1
509.5,11.1,1
516.1,11.54,1
519.2,11.98,1
520.4,11.66,1
520.5,11.82,1
519,12.42,1
515,12.44,1
510.3,12.8,1
500.2,13.4,1
490.2,13.1,1
481.3,13.18,1
471.6,13.3,1
459.8,13.3,1
446.9,13.62,1
430.6,13.6,1
413.5,13.5,1
395.1,13.5,1
375.5,13.58,1
355.4,13.8,1
333.3,13.62,1
312,13.5,1
288.2,13.6,1
263.4,13.68,1
238.3,13.8,1
212.3,13.5,1
185.2,13.36,1
157.4,13.1,1
151.7,12.9,1
133.4,12.58,1
21.66,12.3,1
18.63,12,1
7.4,11.6,1
1.31,11.4,1
3.34,0,1
7.32,0.4,1
37.53,0.6,1
42.6,0.5,1
116.2,1.36,1
143.3,2.74,1
168.3,4.04,1
252.5,5.36,1
142.7,5.9,1
133.9,5.7,1
125.2,6,1
117,6.2,1
168.4,6.1,1
199.1,6.8,1
128.4,6.8,1
203.9,7.1,1
416.4,7.44,1
236.7,7.9,1
241.5,8.3,1
246.5,8.4,1
237.4,8.5,1
210.8,8.7,1
208,8.8,1
225.7,9.14,1
315.3,9.8,1
623.3,11.1,1
235.8,10.84,1
233.7,10.8,1
125.1,10.9,1
83.5,10.6,1
94,10.2,1
113.2,10.4,1
192.5,10.4,1
171.8,10.5,1
115.9,10.7,1
112,10.6,1
158.4,9.94,1
208.3,9.7,1
193,9.7,1
192.4,9.26,1
145.3,9.28,1
144.7,9.1,1
170.5,9.38,1
165.5,9.5,1
178.5,9,1
170.7,9.1,1
122.4,9.2,1
101,8.9,1
130.9,9.1,1
120.7,9,1
127.6,9,1
91.8,9,1
50.87,9.2,1
34.95,9.1,1
30.22,9.1,1
25.4,9.1,1
15.55,9,1
3.74,9,1
2.77,8.9,1
4.8,0.1,1
25.24,0.4,1
62.52,1.14,1
70.54,1.9,1
122.1,2.86,1
85.6,3.46,1
149.4,3.1,1
125.6,3.96,1
144.3,4.4,1
194.5,5.38,1
243.4,6.28,1
288.9,7.04,1
310.5,8.24,1
332.1,8.64,1
353,9.2,1
372.7,10,1
390,10.22,1
406.9,10.24,1
423.8,9.92,1
438.4,10.8,1
449.8,10.8,1
463,11.44,1
473.3,12.18,1
486.7,11.86,1
503.4,12.14,1
537.3,13.2,1
262.4,12.96,1
510.7,12.4,1
528.3,13.06,1
539,13.7,1
485.9,14.2,1
463.1,13.6,1
557.7,15.12,1
189.2,14.4,1
587.7,15.14,1
618.7,15.8,1
427.9,15.42,1
203.1,15.1,1
422,14.84,1
488.9,15.22,1
242.6,14.7,1
179.3,14.6,1
201.4,14.4,1
284.4,14.7,1
310,14.9,1
149.1,14.9,1
154.6,14.6,1
129.2,14.5,1
190.8,14.2,1
225.3,14.48,1
174.4,14.7,1
102.8,14.36,1
116.4,13.9,1
66.9,13.7,1
54.13,13.4,1
30.83,13.14,1
9.09,12.72,1
3.84,12.4,1
1.13,9.1,1
9.31,9.16,1
17.66,9.5,1
28.17,9.8,1
38.51,9.9,1
38.7,10,1
57.6,10,1
72.37,10,1
108,10.02,1
122,10.22,1
124.9,10.3,1
143,10.4,1
158.9,10.4,1
166.9,10.78,1
144.6,10.8,1
150,10.7,1
159.1,10.7,1
221.7,10.7,1
194,10.8,1
226.6,11.06,1
297.3,11.34,1
287.3,12.12,1
238,12.7,1
203.1,12.3,1
310.4,12.84,1
445.4,12.82,1
317.3,13.8,1
293.4,13.6,1
238.4,13.8,1
236,13.5,1
218.9,13.4,1
237.3,13.4,1
267.7,13.5,1
162.7,13.6,1
163.7,13.5,1
174.8,13.5,1
190.9,13.5,1
234.1,13.68,1
187.1,13.8,1
139.4,13.8,1
108,13.7,1
95.2,13.6,1
96.1,13.7,1
121.7,13.7,1
141.2,13.86,1
142.9,13.9,1
97.5,14.1,1
81.9,14.1,1
46.03,14,1
51.45,13.8,1
46.13,13.8,1
36.79,13.7,1
38.72,13.6,1
28.81,13.5,1
26.31,13.38,1
24.1,13.3,1
9.12,13.2,1
4.61,12.98,1
0.96,6.2,1
8.61,6.64,1
19.98,7.5,1
24.46,7.3,1
34.87,7.3,1
52.29,7.6,1
60.69,8.1,1
62.89,8.5,1
69.78,8.6,1
81.8,8.64,1
85.3,8.8,1
106.6,9.4,1
105.6,9.9,1
74.18,9.8,1
116.3,9.86,1
347.3,10.72,1
240.1,11.88,1
255.1,12.76,1
232.6,13.3,1
216.6,13.86,1
294.7,14.68,1
291.1,15.4,1
269.6,16.16,1
186.8,17.4,1
142.2,17.8,1
167.9,17.9,1
67.24,17.64,1
130.4,17.6,1
110.5,17.8,1
29.33,17.8,1
18.15,17.38,1
36.49,15.5,1
74.63,14.1,1
27.24,13.16,1
46.63,12.38,1
14.54,11.6,1
14.84,10.86,1
9.3,10.2,1
9.68,9.7,1
5.67,9.6,1
36.64,9.6,1
24.48,9.7,1
27.23,10,1
10.95,10,1
14.36,9.5,1
19.29,9.7,1
15.73,9.9,1
20.62,10,1
12.13,10.2,1
9.88,10.06,1
11.42,10.1,1
8.2,10.2,1
10,10.2,1
8.27,10.2,1
4.21,10.4,1
3.46,10.5,1
1.78,10.6,1
3.84,10.7,1
1.99,6.6,1
12.82,6.3,1
42.13,6.6,1
65.28,6.8,1
93.3,7,1
116.7,7.4,1
142.3,7.88,1
168.1,8.7,1
195.2,9.32,1
220.5,10.5,1
243.8,11.84,1
267.6,13.16,1
289.4,13.7,1
313.6,13.6,1
334,13.7,1
352.5,14.16,1
371.3,14.68,1
391.1,15.1,1
405.2,15.38,1
421.6,15.1,1
435.9,14.44,1
442,15.1,1
456.6,15.16,1
461.6,15.34,1
472.3,15.62,1
480.2,16.3,1
485.4,15.78,1
490.5,16.5,1
497.6,16.6,1
519.3,17.06,1
514.8,17.32,1
513.4,17.14,1
513.9,17.3,1
512.2,17.58,1
510.3,17.2,1
311.4,16.7,1
449.5,16.68,1
259.1,16.26,1
438.7,16,1
416.7,17.08,1
361.9,15.9,1
374.6,16.2,1
350.2,16.9,1
326.1,16.74,1
301.5,16.5,1
280.5,16.7,1
259.3,16.76,1
237.2,16.3,1
213.2,16.2,1
187.9,16.2,1
161.1,15.9,1
148.4,16.06,1
141.2,15.7,1
44.8,15.2,1
24.57,14.9,1
10.79,14.6,1
4.54,14.1,1
3.63,13.6,1
2,3.3,1
14.31,3.6,1
37.8,3.7,1
55.37,3.8,1
68.61,4.4,1
86.3,5.08,1
111.2,5.4,1
113.7,5.56,1
152.9,6.04,1
123.8,6.72,1
121,7.2,1
111.8,7.2,1
114.2,7.4,1
135.2,7.54,1
133.7,7.8,1
118.4,8.1,1
140.9,8.5,1
143.5,8.9,1
134.4,9.2,1
192.4,9.2,1
210.1,9.4,1
271.9,9.5,1
251.7,10.24,1
223.7,10.7,1
237.5,10.94,1
318.5,11.3,1
450.4,11.9,1
394.5,12.7,1
389.5,13.32,1
305.4,13.6,1
273.9,13.88,1
342,13.62,1
291.2,13.86,1
299,13.7,1
356.1,14.54,1
246.5,14.5,1
366,13.9,1
456.8,14.72,1
383,14.72,1
238.2,14.76,1
241,14.82,1
275.1,15,1
288.7,15.8,1
153.2,15.1,1
171.7,14.9,1
149,15.1,1
111.6,15.06,1
101.5,14.6,1
86.5,14.26,1
80.2,13.94,1
68.32,13.7,1
53.82,13.5,1
39.33,13.2,1
26.42,12.94,1
19.44,12.6,1
10.06,12.2,1
1.74,11.7,1
1.18,11.22,1
0.45,13.3,1
2.17,13.2,1
7.74,13.2,1
10.97,13,1
10.45,12.4,1
9.55,12.6,1
11.36,12.1,1
11.55,12.2,1
15.73,12.7,1
37.87,12.8,1
44.72,13.54,1
79.03,14.3,1
142.8,15,1
164,15.26,1
172.6,15.44,1
175.2,16,1
163.6,15.8,1
220.4,15.9,1
178.2,16.3,1
189.2,16.76,1
147,17.04,1
246,17.54,1
377,18.2,1
288.8,17.9,1
289.1,17.8,1
236.5,18,1
200,18.1,1
169.4,18.3,1
270.4,18.9,1
228.4,18.6,1
251.1,18.5,1
239.3,18.6,1
213.4,18.2,1
166,17.94,1
173.2,17.72,1
134.4,17.9,1
132.4,17.68,1
259.2,17.8,1
204.1,18.7,1
301.8,18.48,1
488.9,19.1,1
189.2,18.72,1
142.5,18.8,1
136.5,18.7,1
109.5,18.3,1
161.5,18.4,1
90.6,18.6,1
57.07,18.46,1
126.8,18.22,1
242.6,18.56,1
83.5,18.4,1
55.6,18.4,1
32.66,18.24,1
16.4,18.08,1
7.92,17.8,1
4.14,17.5,1
1.16,17.3,1
2.82,11.6,1
5.72,11.5,1
18.64,11.5,1
38.81,11.4,1
51.86,11.5,1
45.31,11.8,1
44.95,12.3,1
56.16,12.7,1
83.7,13,1
106.3,13.3,1
122.9,13.42,1
128.1,13.9,1
117.1,14.18,1
112.1,13.64,1
125.3,13.6,1
162.9,13.8,1
202.6,14.22,1
208.8,14.9,1
176.2,15.6,1
234.6,15.8,1
279.5,16,1
338.6,16.3,1
262.1,17,1
154.5,16.8,1
280.7,16.88,1
217.7,16.8,1
184.3,17,1
206.7,17,1
287.6,16.84,1
363.4,17.36,1
364.5,17.68,1
367.7,18.1,1
309.8,18.26,1
257.6,18.38,1
241.7,18.08,1
224.8,18.14,1
178.7,18.1,1
144.1,17.7,1
133.6,17.5,1
140.8,17.52,1
180.1,17.5,1
261.5,17.58,1
233.8,17.8,1
310.3,17.9,1
221.2,18.2,1
211.5,18,1
191.9,17.94,1
148,17.8,1
145.9,17.5,1
203.2,17.6,1
146.1,17.7,1
95.9,17.8,1
101.9,17.22,1
68.4,16.82,1
48.35,16.4,1
27.1,16.1,1
8.54,15.8,1
1.82,15.4,1
0.65,9.22,1
4.18,9.4,1
12.06,9.6,1
17.2,9.7,1
25.86,9.7,1
28.76,9.8,1
31.34,10,1
47.34,10.1,1
52.4,10.3,1
54.26,10.4,1
65.43,10.5,1
93.2,10.5,1
98.8,10.5,1
67.46,10.68,1
82.3,10.6,1
96.3,10.6,1
130.8,10.8,1
124.6,11,1
150.7,11,1
127.2,11.16,1
110,11.1,1
98.1,11.4,1
137.4,11.4,1
150.9,11.36,1
144.7,11.6,1
123.9,11.9,1
166.9,12,1
127.2,11.98,1
139.6,12,1
136.9,11.8,1
87.1,12,1
96.7,11.9,1
134.9,11.74,1
134.5,11.82,1
119,12.2,1
149.5,12.2,1
134.5,12.4,1
110.5,12.2,1
118.3,12.36,1
85.5,12.4,1
78.5,12.4,1
81.1,12.5,1
94.6,12,1
96.3,12,1
93.3,12.1,1
54.29,12.16,1
55.14,12.12,1
49.6,11.9,1
43.48,11.8,1
38.11,11.96,1
29.95,12,1
21.15,11.9,1
15.05,11.8,1
11.61,11.7,1
8.69,11.7,1
3.88,11.6,1
1.06,11.6,1
0.36,11.56,1
1.32,9.5,1
7.57,9.6,1
15.31,9.94,1
29.71,10.2,1
44.3,10.48,1
51.63,10.8,1
74.16,11.1,1
124.7,11.4,1
146.5,11.7,1
134.1,11.7,1
177.1,11.82,1
189.9,12.3,1
219.4,12.5,1
199.8,12.8,1
202,12.9,1
200.6,13,1
220,13.3,1
247.3,13.58,1
337.4,14.04,1
310.3,14.1,1
295.7,14.44,1
318.8,15,1
391.3,15.4,1
327.1,16.1,1
437.8,16.56,1
187.1,16.04,1
174.8,16,1
170.8,15.9,1
200.3,15.5,1
262.4,15.5,1
283.9,15.9,1
252.9,15.7,1
229.7,16,1
180.6,16,1
108.8,16.22,1
87.9,16.3,1
125.7,16.3,1
166.8,16.4,1
137.4,16.4,1
151.1,16.48,1
140.6,16.5,1
101.9,16.6,1
85.2,16.1,1
257.1,16.4,1
240.7,16.9,1
126.3,17.2,1
292,16.94,1
142.1,16.66,1
117.4,16.5,1
62.24,16.4,1
64.17,16.4,1
45.16,16.5,1
40.43,16.4,1
29.14,16.5,1
18.54,16.3,1
5.16,16.1,1
0.39,16,1
0.33,10.9,1
1.98,10.8,1
4.76,10.7,1
9,10.7,1
7.78,10.9,1
8.15,11,1
15.78,11,1
21.45,11,1
25.86,11,1
53.22,11.1,1
65.21,11.28,1
76.08,11.4,1
109.8,11.5,1
162.4,11.7,1
215.2,11.9,1
211.6,12.2,1
353.9,12.62,1
386,12.74,1
353,13.1,1
205.3,12.9,1
245.7,13.1,1
328.8,13.5,1
207.6,14.42,1
174.8,13.62,1
397.1,13.5,1
494.1,14.1,1
501.8,15,1
524.9,14.94,1
227.8,14.52,1
277.6,14.1,1
491.8,15.16,1
278.2,15,1
303.9,14.52,1
239.9,14.52,1
208.9,14.28,1
327.4,14.26,1
334.5,14.64,1
412.2,14.9,1
423.5,15.38,1
428.9,15.2,1
202.3,15.5,1
496,15.24,1
207.3,15.44,1
304.3,14.8,1
260.3,14.64,1
140.4,14.96,1
255.9,14.6,1
143.9,14.7,1
119.1,14.2,1
73.54,13.8,1
115.8,13.7,1
40.27,13.6,1
36.85,13.3,1
22.57,13,1
12.08,12.8,1
6.99,12.6,1
1.6,12.4,1
2.82,7.6,1
3.1,7.4,1
6.79,7.4,1
10.33,7.46,1
11.85,7.48,1
26.87,7.5,1
27.83,7.5,1
148.3,7.7,1
153.6,8.2,1
218.1,8.84,1
235.8,9.2,1
211.3,9.4,1
234.2,9.1,1
135.8,9.3,1
125.3,9.5,1
243.2,9.22,1
315.1,9.64,1
441.4,10.22,1
295.7,10.5,1
124.7,10.88,1
507.6,10.94,1
106.1,11.32,1
149,10.4,1
586.9,10.58,1
110.7,10.8,1
501.2,10.8,1
222,11.1,1
345,11.72,1
543.2,11.66,1
498.7,12,1
504,12.46,1
100.4,12.3,1
542,11.64,1
554.4,12.82,1
501.9,12.86,1
325.3,12.8,1
515.8,13.76,1
97.9,13.08,1
162.8,12.52,1
522.8,13.1,1
453.4,14,1
67.49,12.96,1
285.8,12.7,1
335.4,13.22,1
193.1,13.94,1
144.4,12.86,1
215.2,12.8,1
111,12.8,1
237.1,12.9,1
116,13.1,1
125.6,12.9,1
143.1,12.94,1
92.3,13,1
43.73,12.66,1
41.35,12.2,1
43.72,11.9,1
15.94,11.62,1
7.83,11.4,1
2.27,1,1
13.94,1.4,1
52.56,1.7,1
93,2.16,1
154.8,3,1
37.42,3.5,1
42.85,3.38,1
192.8,4,1
231,4.76,1
284.5,6.36,1
197.7,7,1
183.2,7.88,1
266.6,7.7,1
174.9,8.4,1
270.2,8.58,1
525.3,9.56,1
361.5,9.6,1
242.9,9.34,1
220.5,9.1,1
263.8,9.8,1
290.4,9.4,1
233,9.76,1
209.9,9.8,1
378.7,10.14,1
633.5,10.72,1
419.2,10.74,1
540.3,11.72,1
299.6,11.64,1
296.9,11.84,1
237.2,12.36,1
458.2,11.88,1
289.7,12.1,1
280.2,12.04,1
206,12.68,1
176.5,12.38,1
200.1,12.4,1
194.6,12.3,1
188.7,12.54,1
198.4,12.5,1
120.6,12.6,1
94.7,12.2,1
72.42,12,1
84.7,11.9,1
101.3,11.98,1
148.8,11.9,1
129.4,12.1,1
91.3,12.06,1
79.14,11.9,1
67.01,11.8,1
58.51,11.8,1
49.21,11.9,1
48.46,11.8,1
36.56,11.8,1
35,11.8,1
19.54,11.7,1
9.03,11.5,1
1.22,11.44,1
1.88,10.14,1
0.64,10.2,1
1.49,10.3,1
3.63,9.9,1
6.62,10.2,1
9.03,10.34,1
21.74,10.4,1
9.21,10.68,1
22.53,10.5,1
31.37,10.5,1
23.66,10,1
23.44,9.6,1
23.13,9.3,1
22.72,9.1,1
22.93,9.06,1
49.85,8.9,1
27.86,8.9,1
42.57,8.9,1
35.69,8.7,1
42.74,8.6,1
20.99,8.4,1
21.26,8.24,1
13.95,8,1
20.78,7.8,1
28.06,7.8,1
33.05,8,1
53.21,8.38,1
42.13,8.6,1
32.61,8.4,1
85.9,8.4,1
58.52,8.6,1
123,8.7,1
126.2,9.4,1
118.3,9.3,1
217.4,9.7,1
153.1,9.6,1
197.6,9.6,1
84.2,9.8,1
114.1,9.96,1
141.8,10.3,1
71.86,10.7,1
116.7,10.8,1
98,10.84,1
85,11.2,1
93.9,11.2,1
71.12,11.16,1
51.36,11,1
53.42,11,1
126.3,11,1
36.05,11.1,1
32.41,10.86,1
48.45,10.7,1
37.94,10.7,1
31.3,10.7,1
15.56,10.58,1
8.83,10.2,1
1.95,9.98,1
4.51,0.7,1
6.43,0.7,1
45.64,0.9,1
65.83,1.46,1
97.8,1.82,1
124.4,2.3,1
146.5,2.68,1
173.1,2.82,1
199.4,3.1,1
225.8,3.2,1
252.7,3.74,1
276.5,4.7,1
297,5,1
318.8,5.5,1
339.9,6.7,1
359.7,6.42,1
377.8,6.64,1
395.3,7,1
411.8,7.08,1
427.1,7.7,1
440.7,7.74,1
451.3,8.18,1
462.2,8.4,1
470.3,8.8,1
477.3,9,1
483,9.3,1
488.7,9.3,1
491.6,9.7,1
494.2,10.4,1
491.6,10.6,1
490.1,10.78,1
485.9,11,1
479.8,11,1
473.6,11.14,1
464.4,11.36,1
453.8,11.4,1
444.2,11.3,1
430.8,11.34,1
415.5,11.6,1
397.6,11.6,1
381.6,11.6,1
363,11.5,1
343.7,11.5,1
323.6,11.4,1
301.7,11.5,1
280.4,11.5,1
255.4,11.5,1
235.7,11.5,1
206.4,11.52,1
181.3,11.4,1
158.8,11.4,1
164.2,11.3,1
152,11.18,1
39.6,11,1
24.64,10.9,1
11.08,10.8,1
2.62,10.58,1
5.79,-1.9,1
6.45,-1.7,1
33.01,-1.44,1
61.6,-1.14,1
92.8,-0.6,1
120.4,0.1,1
143.4,1,1
170.9,1.34,1
200.3,1.66,1
227.2,2.26,1
252.2,2.74,1
276.8,3.24,1
300.2,3.8,1
323.4,4.4,1
345.7,5.2,1
365.7,6,1
383,6.42,1
401,6.86,1
416.7,7.52,1
432.6,8.06,1
445.1,8.4,1
456.7,8.36,1
466.6,9.44,1
474.7,9.62,1
481.4,10.12,1
487.5,10.96,1
490.7,11.44,1
492.6,11.3,1
493.6,12.24,1
491.7,12.14,1
490.2,12.68,1
488,12.74,1
481.7,13.6,1
474.9,13.26,1
467.7,13.5,1
456.9,13.5,1
445.1,13,1
433.2,12.9,1
418.4,13,1
403.4,13.2,1
385.4,13.4,1
367,13.3,1
347.5,13.5,1
327.7,13.3,1
305.9,13.3,1
283,13,1
258.8,12.7,1
234,12.7,1
208.7,12.6,1
182.8,12.4,1
162.4,12.3,1
144.9,12.1,1
143.8,12.1,1
42.81,11.76,1
28.03,11.5,1
16.11,11.2,1
3.44,10.8,1
3.85,1.66,1
4.5,2,1
25.09,1.4,1
50.23,1.44,1
77.48,1.7,1
106.6,2.06,1
129.9,2.4,1
157,2.92,1
182.3,4,1
209.1,5.02,1
233.8,5.7,1
257.7,6.66,1
281.5,7.72,1
303.3,8.34,1
323.2,8.58,1
341.9,8.5,1
360,8.5,1
377,8.88,1
393.7,9.1,1
409.5,9.9,1
422.7,9.38,1
435.9,10.26,1
447.2,9.86,1
456.5,10.5,1
464,11.02,1
471,10.72,1
470.9,10.8,1
479.8,10.9,1
481.2,10.48,1
486.2,11.4,1
381.2,11.16,1
446,11.32,1
372.7,10.9,1
464.9,11.9,1
456.2,11.94,1
449.9,12.02,1
389.3,12.1,1
425.2,11.8,1
408.3,11.8,1
393.3,12.24,1
376.5,11.62,1
356.4,12.16,1
338.4,12.22,1
319.7,11.9,1
297.4,12.1,1
276.2,12.08,1
252.8,11.5,1
229.1,12.1,1
203.9,11.56,1
177.8,11.78,1
152.1,11.7,1
137.4,11.62,1
133.1,11.88,1
38.01,11.28,1
24.2,10.7,1
20.73,10.5,1
3.7,9.88,1
14.12,4.4,1
7.32,4.16,1
27.15,4.3,1
65.49,4.54,1
68.76,5,1
68.33,5.1,1
72.46,5.2,1
83.8,5.6,1
105.4,6,1
90.2,6.54,1
90,6.8,1
128.3,7.2,1
228.8,7.92,1
120.5,7.9,1
165.5,8.2,1
275.1,8.82,1
202.2,9.3,1
153.5,9.18,1
216.9,9.58,1
206.4,9.7,1
239.8,9.7,1
217.5,9.9,1
204.7,9.6,1
194.8,9.7,1
216.6,9.82,1
214.4,10.1,1
283.6,10.2,1
402.9,10.44,1
278.3,10.7,1
342.3,10.72,1
468.5,11.14,1
505.4,11.56,1
484.4,11.8,1
189.8,11.42,1
251.2,11.64,1
296.3,11.64,1
238.8,11.54,1
467.1,12.2,1
213.1,12.5,1
457,12.46,1
241.6,13.04,1
227.9,12.38,1
214.5,12.6,1
200.8,12.6,1
296.5,12.6,1
296.7,12.8,1
261.3,13.2,1
236.9,13.58,1
216.8,13.8,1
191,13.56,1
123.8,13.44,1
118.3,13,1
101.6,12.8,1
48.69,12.5,1
39.1,12.1,1
24.96,11.8,1
7.1,11.4,1
3.85,4.8,1
4.41,5.2,1
20.45,5.28,1
42.96,5.32,1
73.29,5.8,1
100.8,6.1,1
122.7,6.8,1
151.2,7.66,1
178.1,8,1
202.4,8.4,1
234.7,8.9,1
269,9.82,1
277.9,10.2,1
292.6,10.3,1
319.3,10.54,1
337.5,10.98,1
355.6,11.4,1
379.6,11.58,1
397.1,11.58,1
